deaths,dragonKills,baronKills,firstBloodKill,firstBloodAssist,kills,lane,neutralMinionsKilled,turretTakedowns,turretsLost,visionScore,goldEarned,timeCCingOthers,enemyMissingPings,clearedPings,totalPings,wardsPlaced,wardsKilled,detectorPlaced,position,duration,win
6,0,0,True,False,4,TOP,4,0,4,11,10157,60,0,0,13,8,0,0,SOLO,1566,True
5,1,1,False,False,4,JUNGLE,160,1,4,14,11379,21,1,0,26,3,2,0,NONE,1566,True
4,0,0,False,False,10,MIDDLE,0,2,4,14,13481,31,14,0,26,9,2,0,SOLO,1566,True
3,0,0,False,False,12,BOTTOM,4,3,4,18,12686,19,1,0,19,8,1,0,CARRY,1566,True
6,0,0,False,False,2,BOTTOM,0,1,4,39,7295,22,11,0,20,27,1,9,SUPPORT,1566,True
10,1,0,False,False,18,TOP,4,3,9,27,22988,9,6,0,21,11,7,0,SOLO,2349,False
10,1,1,False,True,9,JUNGLE,183,0,9,25,15481,23,3,0,44,13,0,0,NONE,2349,False
8,0,0,True,False,12,MIDDLE,0,1,9,25,17406,8,2,0,40,15,1,0,DUO,2349,False
11,0,0,False,True,3,MIDDLE,4,1,9,22,14272,3,9,0,31,10,3,1,DUO,2349,False
11,1,0,False,True,5,MIDDLE,4,1,9,118,11636,33,4,0,34,70,11,12,SUPPORT,2349,False
14,0,0,False,False,11,TOP,17,3,5,44,17114,33,10,0,32,14,8,0,SOLO,2349,True
6,3,0,False,False,15,JUNGLE,269,0,5,53,19763,17,20,0,67,3,14,1,NONE,2349,True
11,0,0,False,False,5,MIDDLE,0,3,5,37,13715,29,9,0,18,15,8,0,SOLO,2349,True
7,0,0,False,False,14,BOTTOM,27,7,5,32,20331,18,0,0,5,14,5,0,CARRY,2349,True
9,0,0,False,False,5,BOTTOM,0,3,5,116,13114,46,2,0,18,44,16,1,SUPPORT,2349,True
7,0,0,False,False,5,BOTTOM,0,0,0,0,8008,38,1,0,1,0,0,0,SUPPORT,1304,False
5,0,0,False,False,9,BOTTOM,0,0,0,0,13639,40,8,0,9,0,0,0,SUPPORT,1304,True
8,0,0,False,False,9,BOTTOM,0,0,0,0,12018,87,4,0,6,0,0,0,SUPPORT,1304,True
9,0,0,False,False,6,MIDDLE,0,0,0,0,9817,240,2,0,2,0,0,0,SUPPORT,1304,False
5,0,0,False,True,5,MIDDLE,0,0,0,0,10828,0,0,0,3,0,0,0,SUPPORT,1304,False
5,0,0,True,False,5,MIDDLE,0,0,0,0,11361,9,0,0,4,0,0,0,SUPPORT,1304,False
8,0,0,False,False,6,TOP,0,0,0,0,13264,38,0,0,1,0,0,0,SUPPORT,1304,True
5,0,0,False,False,6,BOTTOM,0,0,0,0,15998,98,0,0,1,0,0,0,CARRY,1304,True
6,0,0,False,False,0,BOTTOM,0,0,0,0,7700,44,0,0,7,0,0,0,SUPPORT,1304,False
7,0,0,False,False,7,TOP,0,0,0,0,11797,20,0,0,0,0,0,0,SUPPORT,1304,True
7,0,0,False,False,3,TOP,1,7,4,15,15572,29,1,0,9,9,2,0,SOLO,1843,True
2,3,1,False,False,14,JUNGLE,179,5,4,32,18501,24,3,0,46,13,4,2,NONE,1843,True
4,0,0,False,False,11,MIDDLE,4,5,4,14,16892,61,3,0,22,7,1,0,SOLO,1843,True
8,1,0,False,True,7,BOTTOM,8,4,4,19,12104,3,2,0,10,9,6,0,CARRY,1843,True
5,0,0,True,False,1,BOTTOM,0,4,4,61,8494,27,3,0,7,29,5,4,SUPPORT,1843,True
8,0,0,False,False,3,TOP,0,1,10,25,10424,7,2,0,16,11,3,0,SOLO,1843,False
8,1,0,False,False,4,JUNGLE,177,0,10,30,12230,32,3,0,38,6,2,5,NONE,1843,False
7,0,0,False,False,4,MIDDLE,0,1,10,15,10734,9,4,0,20,1,5,0,SOLO,1843,False
8,0,0,False,False,14,BOTTOM,0,1,10,12,15175,13,5,0,41,8,0,0,CARRY,1843,False
5,0,0,False,False,1,BOTTOM,0,2,10,75,7885,45,6,0,17,39,6,3,SUPPORT,1843,False
10,0,0,False,False,6,TOP,0,0,5,16,11680,25,4,0,19,9,1,0,SOLO,1589,False
7,0,0,False,True,6,JUNGLE,158,0,5,18,11083,10,6,0,32,2,5,0,NONE,1589,False
7,0,0,False,False,5,MIDDLE,0,0,5,13,10085,13,5,0,15,4,2,0,SOLO,1589,False
7,0,0,True,False,2,BOTTOM,0,0,5,12,8865,5,3,0,67,8,2,0,CARRY,1589,False
6,0,0,False,False,0,BOTTOM,0,0,5,47,6672,23,3,0,20,25,4,5,SUPPORT,1589,False
5,0,0,False,False,10,TOP,7,3,0,20,13468,27,1,0,13,12,0,3,SOLO,1589,True
8,3,0,False,False,3,JUNGLE,180,0,0,18,10269,17,25,0,65,4,3,3,NONE,1589,True
1,0,0,False,False,14,MIDDLE,0,2,0,14,13811,12,6,0,30,10,0,0,SOLO,1589,True
3,0,0,False,False,9,BOTTOM,4,1,0,28,12298,5,0,0,4,10,8,1,CARRY,1589,True
2,0,0,False,False,1,BOTTOM,0,1,0,35,6906,14,1,0,4,16,0,1,SUPPORT,1589,True
4,0,0,False,False,5,TOP,0,6,0,8,15489,15,2,0,7,5,0,0,DUO,1337,True
3,1,1,False,False,3,JUNGLE,124,0,0,8,12324,25,0,0,9,3,0,0,NONE,1337,True
5,0,0,False,False,10,TOP,0,3,0,6,12360,29,1,0,9,5,0,0,DUO,1337,True
4,0,0,True,False,16,BOTTOM,0,5,0,10,15580,2,2,0,19,6,1,0,CARRY,1337,True
0,0,0,False,True,4,BOTTOM,0,5,0,35,11799,14,0,0,3,12,2,2,SUPPORT,1337,True
6,0,0,False,False,2,TOP,0,0,10,11,10343,40,4,0,6,7,0,0,CARRY,1337,False
7,0,0,False,False,3,JUNGLE,92,0,10,16,11340,8,0,0,4,6,1,0,NONE,1337,False
11,0,0,False,False,0,MIDDLE,0,0,10,0,10744,17,0,0,0,0,0,0,SOLO,1337,False
7,0,0,False,False,3,BOTTOM,12,0,10,7,11686,8,4,0,4,5,0,0,SOLO,1337,False
7,0,0,False,False,8,TOP,0,0,10,29,11235,40,3,0,19,13,2,0,SUPPORT,1337,False
9,0,0,False,False,1,TOP,4,0,7,12,9783,23,2,0,31,7,0,0,SOLO,1588,False
6,1,0,False,False,5,JUNGLE,162,0,7,20,10633,19,5,0,16,1,7,0,NONE,1588,False
7,0,0,False,False,3,MIDDLE,0,1,7,13,9359,23,6,0,11,5,2,0,SOLO,1588,False
9,0,0,False,False,6,BOTTOM,0,0,7,18,10763,8,0,0,7,8,5,0,CARRY,1588,False
5,0,0,False,False,2,BOTTOM,0,0,7,62,7017,29,1,0,6,33,5,3,SUPPORT,1588,False
2,0,0,True,False,10,TOP,12,4,1,11,14936,33,0,0,1,7,0,1,SOLO,1588,True
1,2,0,False,True,10,JUNGLE,138,0,1,18,12115,30,20,0,69,2,3,1,NONE,1588,True
4,1,0,False,False,5,MIDDLE,4,0,1,16,11466,28,4,0,15,9,3,2,SOLO,1588,True
6,0,0,False,False,9,BOTTOM,25,2,1,16,11164,19,1,0,41,7,2,1,CARRY,1588,True
4,0,0,False,False,2,BOTTOM,4,2,1,60,10247,41,2,0,15,32,3,4,SUPPORT,1588,True
6,0,0,False,False,10,MIDDLE,0,0,0,0,11000,16,0,0,2,0,0,0,SUPPORT,1535,False
5,0,0,False,False,3,MIDDLE,0,0,0,0,11300,144,0,0,0,0,0,0,SUPPORT,1535,False
7,0,0,False,False,3,BOTTOM,0,0,0,0,10500,89,0,0,5,0,0,0,SUPPORT,1535,False
6,0,0,False,False,0,TOP,0,0,0,0,12900,60,0,0,3,0,0,0,SUPPORT,1535,True
10,0,0,False,False,21,TOP,0,0,0,0,20875,38,0,0,6,0,0,0,SUPPORT,1535,True
6,0,0,False,False,5,BOTTOM,0,0,0,0,13000,69,0,0,0,0,0,0,SUPPORT,1535,False
6,0,0,True,False,8,BOTTOM,0,0,0,0,13250,57,1,0,2,0,0,0,SUPPORT,1535,False
10,0,0,False,True,4,BOTTOM,0,0,0,0,13250,65,1,0,2,0,0,0,SUPPORT,1535,False
6,0,0,False,False,5,BOTTOM,0,0,0,0,11000,60,0,0,2,0,0,0,SUPPORT,1535,False
8,0,0,False,False,6,BOTTOM,0,0,0,0,10300,76,0,0,1,0,0,0,SUPPORT,1535,False
12,0,0,False,False,3,NONE,0,0,4,7,7689,15,1,0,15,6,0,0,SUPPORT,1147,False
5,0,0,False,False,1,NONE,128,0,4,16,6244,5,14,0,42,6,1,0,SUPPORT,1147,False
7,0,0,False,False,0,NONE,0,0,4,9,5600,23,3,0,8,5,1,0,DUO,1147,False
1,0,0,False,False,0,NONE,0,0,4,4,5793,0,10,0,14,2,1,0,SUPPORT,1147,False
4,0,0,False,False,1,NONE,0,0,4,14,4590,24,0,0,10,8,0,0,SUPPORT,1147,False
2,0,0,False,False,11,NONE,0,1,0,11,9109,29,2,0,11,8,0,1,SUPPORT,1147,True
1,3,0,False,False,8,NONE,126,0,0,8,8334,10,2,0,19,2,1,0,SUPPORT,1147,True
0,0,0,True,False,5,NONE,0,0,0,14,8072,23,4,0,5,10,0,3,SUPPORT,1147,True
2,0,0,False,False,2,NONE,4,3,0,8,8427,1,3,0,30,6,0,2,DUO,1147,True
0,0,0,False,False,2,NONE,0,1,0,48,5978,63,5,0,31,17,0,0,SUPPORT,1147,True
12,0,0,False,False,3,NONE,0,0,4,7,7689,15,1,0,15,6,0,0,SUPPORT,1147,False
5,0,0,False,False,1,NONE,128,0,4,16,6244,5,14,0,42,6,1,0,SUPPORT,1147,False
7,0,0,False,False,0,NONE,0,0,4,9,5600,23,3,0,8,5,1,0,DUO,1147,False
1,0,0,False,False,0,NONE,0,0,4,4,5793,0,10,0,14,2,1,0,SUPPORT,1147,False
4,0,0,False,False,1,NONE,0,0,4,14,4590,24,0,0,10,8,0,0,SUPPORT,1147,False
2,0,0,False,False,11,NONE,0,1,0,11,9109,29,2,0,11,8,0,1,SUPPORT,1147,True
1,3,0,False,False,8,NONE,126,0,0,8,8334,10,2,0,19,2,1,0,SUPPORT,1147,True
0,0,0,True,False,5,NONE,0,0,0,14,8072,23,4,0,5,10,0,3,SUPPORT,1147,True
2,0,0,False,False,2,NONE,4,3,0,8,8427,1,3,0,30,6,0,2,DUO,1147,True
0,0,0,False,False,2,NONE,0,1,0,48,5978,63,5,0,31,17,0,0,SUPPORT,1147,True
6,0,0,True,False,7,TOP,0,1,9,9,15685,30,2,0,3,5,0,0,DUO,1543,False
6,1,0,False,False,15,JUNGLE,107,1,9,14,18320,6,3,0,9,7,0,0,NONE,1543,False
7,1,0,False,False,7,TOP,4,2,9,17,17927,20,1,0,2,9,1,0,DUO,1543,False
10,0,0,False,False,0,BOTTOM,0,1,9,14,14236,31,0,0,3,7,0,0,CARRY,1543,False
9,0,0,False,False,3,BOTTOM,4,1,9,42,14546,37,3,0,20,19,3,1,SUPPORT,1543,False
8,0,0,False,False,8,TOP,4,3,5,9,18410,37,1,0,4,5,0,0,DUO,1543,True
7,1,1,False,False,17,JUNGLE,162,0,5,10,16739,31,7,0,53,1,0,0,NONE,1543,True
8,0,0,False,False,5,TOP,0,4,5,15,16501,9,2,0,15,7,1,1,DUO,1543,True
6,0,0,False,False,4,BOTTOM,0,2,5,21,15663,51,3,0,16,12,0,1,CARRY,1543,True
3,0,0,False,False,4,BOTTOM,0,2,5,8,14887,23,3,0,3,5,0,0,SUPPORT,1543,True
8,0,0,False,False,10,TOP,0,1,10,13,13932,10,2,0,20,9,1,0,SOLO,1870,False
6,3,0,False,False,5,JUNGLE,172,2,10,39,13130,14,4,0,15,13,7,6,NONE,1870,False
10,1,0,True,False,12,MIDDLE,6,0,10,27,13945,5,2,0,30,6,6,3,DUO,1870,False
7,0,0,False,True,7,MIDDLE,0,2,10,18,14311,2,4,0,39,5,7,0,DUO,1870,False
4,0,0,False,False,1,BOTTOM,0,0,10,79,8203,28,0,0,1,34,6,4,SOLO,1870,False
9,0,0,False,False,7,TOP,4,6,5,27,16133,50,0,0,18,12,3,1,SOLO,1870,True
7,0,0,False,False,9,JUNGLE,141,3,5,37,13802,29,0,0,25,17,3,4,NONE,1870,True
8,0,0,False,False,5,JUNGLE,0,6,5,21,11454,26,3,0,20,6,6,2,NONE,1870,True
6,0,0,False,False,14,BOTTOM,0,4,5,18,17794,9,1,0,4,9,3,1,CARRY,1870,True
5,0,0,False,False,0,BOTTOM,2,3,5,66,9216,34,13,0,54,39,2,8,SUPPORT,1870,True
7,0,0,False,False,6,MIDDLE,0,2,11,12,14602,34,2,0,4,6,3,0,DUO,1870,False
10,1,0,False,False,7,JUNGLE,135,1,11,19,13653,22,0,0,15,2,5,0,NONE,1870,False
9,0,0,False,False,10,MIDDLE,9,1,11,17,14877,27,3,0,88,9,3,0,DUO,1870,False
8,0,0,False,False,7,BOTTOM,0,1,11,9,14019,1,9,0,27,8,0,0,SOLO,1870,False
11,0,0,False,False,8,MIDDLE,0,1,11,86,10143,36,6,0,38,35,11,7,SUPPORT,1870,False
6,0,0,True,False,8,MIDDLE,2,6,4,17,14984,19,5,0,19,9,1,0,DUO,1870,True
8,3,1,False,False,5,JUNGLE,170,2,4,24,12686,7,4,0,51,11,2,0,NONE,1870,True
7,0,0,False,False,13,MIDDLE,0,4,4,22,14435,2,9,0,29,11,4,0,DUO,1870,True
7,0,0,False,False,17,BOTTOM,0,5,4,11,17344,33,1,0,10,7,1,0,CARRY,1870,True
10,0,0,False,False,2,BOTTOM,0,3,4,68,10485,52,11,0,38,29,6,6,SUPPORT,1870,True
8,0,0,False,False,7,TOP,4,1,10,24,16948,25,14,0,72,14,4,1,SOLO,2135,False
11,2,0,False,False,8,JUNGLE,165,1,10,37,14050,53,4,0,47,5,8,5,NONE,2135,False
14,0,0,False,False,5,MIDDLE,2,3,10,13,12635,7,16,0,47,6,0,0,SOLO,2135,False
8,0,0,True,False,12,BOTTOM,0,0,10,20,15303,45,6,0,11,11,3,0,CARRY,2135,False
7,0,0,False,True,1,BOTTOM,0,2,10,110,9204,65,8,0,40,61,5,4,SUPPORT,2135,False
7,0,0,False,False,11,TOP,3,0,4,23,15121,42,3,0,28,5,6,0,SOLO,2135,True
8,2,1,False,False,9,MIDDLE,182,2,4,30,15129,43,15,0,154,3,5,2,SUPPORT,2135,True
6,1,0,False,False,10,MIDDLE,4,1,4,37,14524,28,3,0,17,15,6,3,CARRY,2135,True
9,0,0,False,False,9,BOTTOM,27,5,4,19,16627,3,9,0,50,12,2,0,CARRY,2135,True
3,0,0,False,False,8,BOTTOM,2,2,4,107,12744,103,17,0,97,35,11,0,SUPPORT,2135,True
2,0,0,False,False,6,TOP,6,5,0,8,10879,9,0,0,2,5,0,0,SOLO,1303,True
3,3,0,False,True,9,JUNGLE,136,1,0,12,9681,4,19,0,97,1,2,1,NONE,1303,True
2,0,0,False,False,10,MIDDLE,1,6,0,15,13636,31,7,0,19,8,3,1,SOLO,1303,True
2,0,0,True,False,6,BOTTOM,0,6,0,7,10542,8,1,0,4,5,1,0,CARRY,1303,True
2,0,0,False,True,0,BOTTOM,0,6,0,35,6388,28,8,0,38,13,5,3,SUPPORT,1303,True
6,0,0,False,False,2,TOP,0,0,11,7,6708,0,0,0,18,5,0,0,SOLO,1303,False
5,0,0,False,False,2,JUNGLE,104,0,11,15,8535,12,2,0,15,2,3,1,NONE,1303,False
9,0,0,False,False,3,MIDDLE,0,0,11,9,7669,36,15,0,41,7,0,0,SOLO,1303,False
4,0,0,False,False,4,BOTTOM,0,0,11,11,9060,7,6,0,18,5,1,0,CARRY,1303,False
7,0,0,False,False,0,BOTTOM,0,0,11,40,5070,22,1,0,3,17,5,2,SUPPORT,1303,False
7,0,0,False,False,3,BOTTOM,0,0,0,0,6822,35,0,0,0,0,0,0,CARRY,1408,False
5,0,0,False,True,8,TOP,0,0,0,0,18554,22,0,0,0,0,0,0,SUPPORT,1408,True
5,0,0,True,False,14,TOP,0,0,0,0,20226,6,0,0,2,0,0,0,SUPPORT,1408,True
4,0,0,False,False,10,BOTTOM,0,0,0,0,19000,128,2,0,2,0,0,0,SUPPORT,1408,True
4,0,0,False,False,7,BOTTOM,0,0,0,0,15500,7,2,0,2,0,0,0,SUPPORT,1408,True
8,0,0,False,False,6,MIDDLE,0,0,0,3,8958,76,0,0,0,0,0,0,SUPPORT,1408,False
8,0,0,False,False,4,MIDDLE,0,0,0,0,8760,38,0,0,0,0,0,0,SUPPORT,1408,False
7,0,0,False,False,5,TOP,0,0,0,0,11252,7,0,0,0,0,0,0,SUPPORT,1408,False
5,0,0,False,False,7,TOP,0,0,0,0,10756,38,0,0,0,0,0,0,SUPPORT,1408,False
6,0,0,False,False,0,BOTTOM,0,0,0,0,7752,53,0,0,1,0,0,0,SUPPORT,1408,False
4,0,0,False,True,1,NONE,10,0,2,27,12156,23,6,0,23,5,4,5,SUPPORT,1023,True
5,1,0,True,False,12,NONE,4,6,2,30,12393,25,3,0,10,22,0,0,SUPPORT,1023,True
4,0,1,False,True,5,NONE,15,4,2,10,13978,1,2,0,8,2,3,0,SUPPORT,1023,True
5,2,0,False,False,11,NONE,52,6,2,20,15125,22,1,0,14,13,1,0,SUPPORT,1023,True
5,0,0,False,True,10,NONE,2,5,2,16,14455,28,0,0,7,9,2,0,SUPPORT,1023,True
10,0,0,False,False,6,NONE,5,0,9,8,11135,19,3,0,5,0,2,0,SUPPORT,1023,False
6,0,0,False,False,1,NONE,8,1,9,24,10439,19,0,0,1,16,1,0,SUPPORT,1023,False
11,0,0,False,False,5,NONE,7,0,9,9,11535,18,0,0,4,0,0,0,SUPPORT,1023,False
7,0,0,False,False,9,NONE,12,1,9,14,14532,18,0,0,2,7,2,0,SUPPORT,1023,False
5,0,0,False,False,2,NONE,6,0,9,13,9503,11,0,0,6,9,0,0,SUPPORT,1023,False
8,0,0,False,False,3,TOP,6,4,10,22,15884,5,2,0,35,13,0,0,SOLO,2232,False
11,2,0,False,True,8,JUNGLE,211,1,10,56,15333,29,10,0,126,7,8,5,NONE,2232,False
13,0,0,False,True,3,MIDDLE,22,2,10,36,13318,17,11,0,51,14,8,1,SOLO,2232,False
5,0,0,True,False,14,BOTTOM,0,4,10,31,17594,33,37,0,171,10,3,5,CARRY,2232,False
3,0,0,False,True,1,BOTTOM,0,2,10,111,10133,33,17,0,52,47,18,8,SUPPORT,2232,False
2,0,1,False,False,13,TOP,8,8,9,50,22579,12,10,0,59,15,4,2,SOLO,2232,True
10,3,1,False,False,6,JUNGLE,208,1,9,37,13906,24,16,0,41,8,4,5,NONE,2232,True
5,0,0,False,False,14,MIDDLE,8,4,9,20,20719,9,1,0,42,3,5,0,SOLO,2232,True
9,1,0,False,False,6,BOTTOM,4,7,9,28,15028,8,9,0,40,14,8,1,CARRY,2232,True
3,0,0,False,False,1,BOTTOM,0,7,9,127,11008,40,9,0,83,67,13,8,SUPPORT,2232,True
3,0,0,False,False,10,JUNGLE,24,4,5,18,15664,34,1,0,9,10,2,0,NONE,2102,True
7,4,0,False,False,18,JUNGLE,231,2,5,23,19057,11,7,0,10,10,1,0,NONE,2102,True
7,0,0,False,False,11,MIDDLE,8,4,5,9,14700,38,2,0,22,5,1,0,SOLO,2102,True
13,0,0,True,False,13,BOTTOM,6,4,5,10,17147,47,0,0,5,11,0,0,CARRY,2102,True
4,0,0,False,True,7,BOTTOM,0,5,5,74,13220,92,0,0,11,27,7,2,SUPPORT,2102,True
4,0,0,False,False,5,TOP,4,5,11,22,16156,12,12,0,22,13,1,1,SOLO,2102,False
13,0,1,False,False,11,JUNGLE,138,0,11,27,16411,36,1,0,5,3,5,0,NONE,2102,False
11,0,0,False,False,6,MIDDLE,0,0,11,12,12951,53,1,0,9,12,2,0,SOLO,2102,False
12,0,0,False,False,11,BOTTOM,4,0,11,20,14940,8,0,0,2,15,0,0,CARRY,2102,False
19,0,0,False,False,1,BOTTOM,0,0,11,77,9108,49,0,0,6,27,8,0,SUPPORT,2102,False
4,0,0,False,False,10,TOP,6,3,2,10,15543,8,3,0,21,8,1,0,SOLO,1900,True
4,3,1,False,False,12,JUNGLE,223,1,2,20,15958,39,1,0,59,3,3,2,NONE,1900,True
8,0,0,False,False,8,MIDDLE,0,3,2,39,13100,34,4,0,50,17,7,4,CARRY,1900,True
10,0,0,False,False,15,BOTTOM,0,6,2,16,17643,25,2,0,16,8,2,0,SOLO,1900,True
8,0,0,False,False,2,MIDDLE,0,3,2,98,10805,28,5,0,57,40,8,4,SUPPORT,1900,True
9,0,0,False,False,6,TOP,12,1,11,24,12657,12,0,0,13,10,4,0,SOLO,1900,False
11,2,0,False,False,4,JUNGLE,108,0,11,22,11132,51,1,0,36,5,3,3,NONE,1900,False
6,0,0,False,False,7,MIDDLE,4,1,11,29,14314,37,5,0,10,15,6,6,SOLO,1900,False
13,0,0,False,True,11,BOTTOM,4,0,11,12,13643,39,13,0,39,6,2,0,DUO,1900,False
8,0,0,True,False,6,BOTTOM,0,0,11,95,10126,51,4,0,55,39,11,6,DUO,1900,False
4,0,0,False,False,5,BOTTOM,0,0,0,0,17015,129,0,0,1,0,0,0,CARRY,1343,True
10,0,0,False,False,14,BOTTOM,0,0,0,0,18095,32,0,0,0,0,0,0,SUPPORT,1343,True
4,0,0,False,False,3,JUNGLE,0,0,0,0,4280,18,0,0,0,0,0,0,NONE,1343,False
4,0,0,False,False,16,BOTTOM,0,0,0,0,21499,117,4,0,6,0,0,0,SUPPORT,1343,True
4,0,0,False,False,1,MIDDLE,0,0,0,0,4355,53,0,0,1,0,0,0,SUPPORT,1343,False
5,0,0,False,False,3,MIDDLE,0,0,0,0,4000,0,1,0,1,0,0,0,SUPPORT,1343,False
9,0,0,False,False,5,MIDDLE,0,0,0,0,7759,41,1,0,3,0,0,0,SUPPORT,1343,False
5,0,0,False,False,2,MIDDLE,0,0,0,0,7759,48,2,0,2,0,0,0,SUPPORT,1343,False
5,0,0,False,False,10,BOTTOM,0,0,0,0,16076,41,0,0,1,0,0,0,SUPPORT,1343,True
7,0,0,False,False,6,TOP,0,0,0,0,15855,0,16,0,20,0,0,0,CARRY,1343,True
6,0,0,False,False,3,MIDDLE,0,0,0,0,10810,44,0,0,0,0,0,0,SUPPORT,1353,False
7,0,0,False,False,10,TOP,0,0,0,0,14350,17,0,0,1,0,0,0,CARRY,1353,True
4,0,0,False,False,10,TOP,0,0,0,0,17250,119,0,0,0,0,0,0,SUPPORT,1353,True
9,0,0,False,False,10,TOP,0,0,0,0,20650,5,0,0,0,0,0,0,SUPPORT,1353,True
5,0,0,False,True,13,BOTTOM,0,0,0,0,16770,14,0,0,1,0,0,0,SUPPORT,1353,True
5,0,0,True,False,5,BOTTOM,0,0,0,0,16260,74,0,0,0,0,0,0,SUPPORT,1353,True
6,0,0,False,False,7,MIDDLE,0,0,0,0,11800,12,0,0,0,0,0,0,CARRY,1353,False
6,0,0,False,False,7,TOP,0,0,0,0,16510,18,1,0,1,0,0,0,SUPPORT,1353,True
4,0,0,False,False,7,BOTTOM,0,0,0,0,11260,84,0,0,0,0,0,0,SUPPORT,1353,True
10,0,0,False,False,10,BOTTOM,0,0,0,0,12750,29,0,0,2,0,0,0,SUPPORT,1353,True
7,0,0,False,False,4,MIDDLE,0,0,0,0,7500,33,0,0,0,0,0,0,SUPPORT,1486,False
6,0,0,False,False,7,TOP,0,0,0,0,22250,65,0,0,0,0,0,0,SUPPORT,1486,True
9,0,0,False,False,12,TOP,0,0,0,0,18250,39,2,0,2,0,0,0,SUPPORT,1486,True
7,0,0,False,True,8,BOTTOM,0,0,0,0,16500,70,0,0,0,0,0,0,SUPPORT,1486,True
6,0,0,True,False,12,BOTTOM,0,0,0,0,16500,110,0,0,0,0,0,0,SUPPORT,1486,True
5,0,0,False,False,7,BOTTOM,0,0,0,0,12300,3,0,0,0,0,0,0,SUPPORT,1486,True
5,0,0,False,False,7,BOTTOM,0,0,0,0,14100,11,0,0,3,0,0,0,SUPPORT,1486,True
8,0,0,False,False,4,MIDDLE,0,0,0,0,8200,4,3,0,14,0,0,0,SUPPORT,1486,False
10,0,0,False,False,6,BOTTOM,0,0,0,0,12935,18,0,0,2,0,0,0,SUPPORT,1486,False
8,0,0,False,False,7,BOTTOM,0,0,0,0,23000,116,0,0,2,0,0,0,SUPPORT,1486,True
14,0,0,True,False,11,TOP,0,1,4,0,14314,65,3,0,4,0,0,0,SUPPORT,1282,False
10,0,0,False,True,8,TOP,0,1,4,0,13996,76,0,0,0,0,0,0,SUPPORT,1282,False
12,0,0,False,True,10,TOP,0,1,4,0,13719,49,0,0,1,0,0,0,SUPPORT,1282,False
13,0,0,False,True,16,TOP,0,1,4,0,15855,61,0,0,0,0,0,0,SUPPORT,1282,False
18,0,0,False,True,8,TOP,0,1,4,0,13871,26,0,0,0,0,0,0,SUPPORT,1282,False
9,0,0,False,False,10,MIDDLE,0,3,1,0,15647,14,2,0,4,0,0,0,SUPPORT,1282,True
12,0,0,False,False,22,MIDDLE,0,3,1,0,15985,11,0,0,0,0,0,0,SUPPORT,1282,True
11,0,0,False,False,8,MIDDLE,0,0,1,0,13978,66,1,0,16,0,0,0,SUPPORT,1282,True
16,0,0,False,False,13,MIDDLE,0,1,1,0,14658,251,0,0,3,0,0,0,SUPPORT,1282,True
7,0,0,False,False,14,MIDDLE,0,3,1,0,15776,89,0,0,0,0,0,0,SUPPORT,1282,True
6,0,0,False,False,14,TOP,4,3,6,21,14837,71,0,0,4,12,1,1,SOLO,1921,True
6,1,0,False,False,7,JUNGLE,191,0,6,56,13642,56,2,0,38,6,2,6,NONE,1921,True
5,1,0,False,False,17,MIDDLE,22,3,6,34,16624,14,0,0,11,11,4,6,SOLO,1921,True
10,0,0,False,True,7,BOTTOM,12,4,6,34,13270,9,0,0,11,12,2,2,CARRY,1921,True
5,0,0,True,False,4,BOTTOM,0,3,6,76,9521,67,1,0,3,30,7,5,SUPPORT,1921,True
11,0,0,False,False,3,TOP,2,1,6,13,10522,26,2,0,6,8,0,0,SOLO,1921,False
10,2,1,False,False,4,JUNGLE,156,3,6,19,10809,48,0,0,0,10,2,0,NONE,1921,False
8,0,0,False,False,13,MIDDLE,4,4,6,30,18086,32,11,0,35,6,10,3,CARRY,1921,False
9,0,0,False,False,9,BOTTOM,8,3,6,6,16353,12,1,0,48,8,1,1,SOLO,1921,False
11,0,0,False,False,3,MIDDLE,0,2,6,87,10194,85,6,0,47,31,12,2,SUPPORT,1921,False
8,0,0,False,False,9,TOP,0,0,0,0,25676,99,0,0,5,0,0,0,SUPPORT,1459,True
6,0,0,False,False,4,MIDDLE,0,0,0,0,7036,62,0,0,0,0,0,0,SUPPORT,1459,False
5,0,0,False,False,3,JUNGLE,0,0,0,0,10801,31,0,0,2,0,0,0,NONE,1459,False
5,0,0,False,False,9,MIDDLE,0,0,0,0,14050,0,1,0,1,0,0,0,SUPPORT,1459,False
6,0,0,False,False,3,TOP,0,0,0,0,12221,26,1,0,2,0,0,0,SUPPORT,1459,False
9,0,0,False,False,4,TOP,0,0,0,0,10748,13,0,0,0,0,0,0,SUPPORT,1459,False
7,0,0,False,False,1,MIDDLE,0,0,0,0,8703,72,0,0,4,0,0,0,SUPPORT,1459,False
8,0,0,False,False,4,BOTTOM,0,0,0,0,15803,88,9,0,13,0,0,0,SUPPORT,1459,True
8,0,0,False,False,10,BOTTOM,0,0,0,0,16260,2,5,0,5,0,0,0,SUPPORT,1459,True
4,0,0,False,False,7,MIDDLE,0,0,0,0,14018,55,4,0,9,0,0,0,SOLO,1459,True
4,0,0,False,False,1,TOP,0,2,1,17,11184,44,0,0,17,14,0,5,SOLO,1652,True
7,0,1,False,False,12,JUNGLE,162,4,1,12,15630,15,13,0,109,9,0,2,NONE,1652,True
